"id","startDate","index","distance","elapsedTime","timePerMile"
1924008098,"2018-10-24",7,1609.2,471,471.04
1924008098,"2018-10-24",8,352.5,90,410.9
1927755874,"2018-10-26",1,1612.9,431,430.05
1927755874,"2018-10-26",2,1607.8,444,444.43
1927755874,"2018-10-26",3,1607.4,445,445.54
1927755874,"2018-10-26",4,1612,469,468.23
1927755874,"2018-10-26",5,1606.9,449,449.68
1927755874,"2018-10-26",6,1609.9,456,455.84
1927755874,"2018-10-26",7,1611.6,421,420.41
1927755874,"2018-10-26",8,372,95,410.99
1929758067,"2018-10-27",1,1610.1,443,442.79
1929758067,"2018-10-27",2,1608.6,448,448.21
1929758067,"2018-10-27",3,1610.5,450,449.68
1929758067,"2018-10-27",4,1609.1,426,426.06
1929758067,"2018-10-27",5,1612.3,433,432.21
1929758067,"2018-10-27",6,1608.3,422,422.27
1929758067,"2018-10-27",7,1606.9,429,429.65
1929758067,"2018-10-27",8,344.5,93,434.45
1933488605,"2018-10-29",1,1614.1,451,449.67
1933488605,"2018-10-29",2,1607.7,478,478.49
1933488605,"2018-10-29",3,1607.5,479,479.55
1933488605,"2018-10-29",4,1608.6,482,482.22
1933488605,"2018-10-29",5,1609,457,457.1
1933488605,"2018-10-29",6,1612.5,453,452.11
1933488605,"2018-10-29",7,1493.1,420,452.7
1937067310,"2018-10-31",1,1612.3,426,425.22
1937067310,"2018-10-31",2,1609.2,452,452.04
1937067310,"2018-10-31",3,1609.4,454,453.98
1937067310,"2018-10-31",4,1607.9,473,473.42
1937067310,"2018-10-31",5,1610.8,479,478.57
1937067310,"2018-10-31",6,1607.1,461,461.64
1937067310,"2018-10-31",7,1173.6,328,449.78
1940674109,"2018-11-02",1,1611,449,448.54
1940674109,"2018-11-02",2,1608.1,465,465.36
1940674109,"2018-11-02",3,1609.6,437,436.93
1940674109,"2018-11-02",4,1610.7,457,456.61
1940674109,"2018-11-02",5,1608,439,439.37
1940674109,"2018-11-02",6,1610.8,453,452.59
1940674109,"2018-11-02",7,1610.5,421,420.7
1940674109,"2018-11-02",8,23,6,419.83
1942926826,"2018-11-03",1,1611,425,424.56
1942926826,"2018-11-03",2,1611,444,443.54
1942926826,"2018-11-03",3,1608.4,433,433.25
1942926826,"2018-11-03",4,1607.8,430,430.41
1942926826,"2018-11-03",5,1611.3,419,418.49
1942926826,"2018-11-03",6,1609.8,412,411.88
1942926826,"2018-11-03",7,1281.6,329,413.13
1946909843,"2018-11-05",1,1610.3,431,430.74
1946909843,"2018-11-05",2,1611.9,454,453.28
1946909843,"2018-11-05",3,1607.4,453,453.55
1946909843,"2018-11-05",4,1610.6,460,459.64
1946909843,"2018-11-05",5,1609.7,445,444.9
1946909843,"2018-11-05",6,1608.2,442,442.31
1946909843,"2018-11-05",7,1426.2,366,413
1950647547,"2018-11-07",1,1612.8,433,432.07
1950647547,"2018-11-07",2,1607.7,470,470.48
1950647547,"2018-11-07",3,1609.3,480,480.01
1950647547,"2018-11-07",4,1609.6,470,469.92
1950647547,"2018-11-07",5,1610.8,450,449.59
1950647547,"2018-11-07",6,1608,461,461.38
1950647547,"2018-11-07",7,1610.6,411,410.68
1950647547,"2018-11-07",8,615.6,147,384.3
1954252070,"2018-11-09",1,1610.7,442,441.63
1954252070,"2018-11-09",2,1608.5,434,434.23
1954252070,"2018-11-09",3,1610.1,471,470.78
1954252070,"2018-11-09",4,1612.1,469,468.2
1954252070,"2018-11-09",5,1608.3,459,459.3
1954252070,"2018-11-09",6,1606.4,443,443.81
1954252070,"2018-11-09",7,1611.3,413,412.5
1954252070,"2018-11-09",8,766.6,192,403.07
1956342472,"2018-11-10",1,1611.6,436,435.39
1956342472,"2018-11-10",2,1608.9,440,440.12
1956342472,"2018-11-10",3,1610.2,438,437.77
1956342472,"2018-11-10",4,1609.3,439,439.01
1956342472,"2018-11-10",5,1607.1,452,452.63
1956342472,"2018-11-10",6,1609.9,448,447.84
1956342472,"2018-11-10",7,1612.3,418,417.23
1956342472,"2018-11-10",8,164.6,45,439.98
1969092946,"2018-11-17",1,1610.4,455,454.7
1969092946,"2018-11-17",2,1610.7,465,464.61
1969092946,"2018-11-17",3,329.5,91,444.46
1982840358,"2018-11-24",1,1612.9,479,477.94
1982840358,"2018-11-24",2,1608.3,503,503.33
1982840358,"2018-11-24",3,1609.4,488,487.98
1982840358,"2018-11-24",4,1442,412,459.81
1985426249,"2018-11-26",1,1609.6,482,481.92
1985426249,"2018-11-26",2,1609.3,485,485.01
1985426249,"2018-11-26",3,1612.4,497,496.06
1985426249,"2018-11-26",4,1607.1,500,500.7
1985426249,"2018-11-26",5,1609.3,505,505.01
1985426249,"2018-11-26",6,1611.1,493,492.46
1985426249,"2018-11-26",7,597.7,187,503.51
1989974836,"2018-11-28",1,1610.2,504,503.73
1989974836,"2018-11-28",2,1610.6,520,519.59
1989974836,"2018-11-28",3,1608.3,487,487.31
1989974836,"2018-11-28",4,431.9,128,476.95
1992176955,"2018-11-30",1,1612.3,475,474.13
1992176955,"2018-11-30",2,1606.6,506,506.86
1992176955,"2018-11-30",3,1609.4,506,505.98
1992176955,"2018-11-30",4,1612.3,481,480.12
1992176955,"2018-11-30",5,736.2,225,491.85
1994926611,"2018-12-01",1,1610.2,460,459.75
1994926611,"2018-12-01",2,1611.2,480,479.45
1994926611,"2018-12-01",3,1608.1,488,488.38
1994926611,"2018-12-01",4,1610.1,483,482.77
1994926611,"2018-12-01",5,1610.1,465,464.78
1994926611,"2018-12-01",6,499.4,147,473.71
2009543001,"2018-12-10",1,1610.2,482,481.74
2009543001,"2018-12-10",2,1610.5,498,497.64
2009543001,"2018-12-10",3,1607.5,508,508.58
2009543001,"2018-12-10",4,1612,485,484.2
2009543001,"2018-12-10",5,233.2,71,489.98
2012960720,"2018-12-12",1,1609.8,479,478.86
2012960720,"2018-12-12",2,1609.7,511,510.89
2012960720,"2018-12-12",3,1609.7,505,504.89
2012960720,"2018-12-12",4,328.4,102,499.86
2016213351,"2018-12-14",1,1610.6,485,484.62
2016213351,"2018-12-14",2,1610.3,524,523.69
2016213351,"2018-12-14",3,1608.8,504,504.17
2016213351,"2018-12-14",4,440.5,136,496.87
2023993896,"2018-12-18",1,1610.5,477,476.66
2023993896,"2018-12-18",2,1609.2,480,480.04
2023993896,"2018-12-18",3,1609.1,478,478.07
2023993896,"2018-12-18",4,1423.6,412,465.75
2028016067,"2018-12-21",1,1614.3,598,596.16
2028016067,"2018-12-21",2,1426.4,491,553.97
2031022888,"2018-12-23",1,1611.1,464,463.49
2031022888,"2018-12-23",2,1608.4,471,471.28
2031022888,"2018-12-23",3,1611.8,484,483.26
2031022888,"2018-12-23",4,1609.6,484,483.92
2031022888,"2018-12-23",5,517,148,460.7
2034195057,"2018-12-25",1,1609.9,450,449.84
2034195057,"2018-12-25",2,1611.7,476,475.3
2034195057,"2018-12-25",3,1610.7,494,493.58
2034195057,"2018-12-25",4,1605.1,494,495.3
2034195057,"2018-12-25",5,1610.5,478,477.66
2034195057,"2018-12-25",6,106.8,32,482.2
2037608314,"2018-12-27",1,1609.7,444,443.9
2037608314,"2018-12-27",2,1609.5,472,471.95
2037608314,"2018-12-27",3,1613.1,483,481.87
2037608314,"2018-12-27",4,1605.9,479,480.03
2037608314,"2018-12-27",5,1609.7,489,488.89
2037608314,"2018-12-27",6,1610.5,472,471.66
2037608314,"2018-12-27",7,810.4,235,466.68
2042757536,"2018-12-29",1,1610.3,459,458.73
2042757536,"2018-12-29",2,1609.3,479,479.01
2042757536,"2018-12-29",3,1611.3,454,453.45
2042757536,"2018-12-29",4,1607.4,458,458.55
2042757536,"2018-12-29",5,1608.9,439,439.12
2042757536,"2018-12-29",6,1609.4,452,451.98
2042757536,"2018-12-29",7,502.7,140,448.19
2045773041,"2018-12-31",1,1611.8,463,462.29
2045773041,"2018-12-31",2,1607,480,480.7
2045773041,"2018-12-31",3,1610.6,478,477.63
2045773041,"2018-12-31",4,1608.1,505,505.39
2045773041,"2018-12-31",5,1609.3,493,493.01
2045773041,"2018-12-31",6,1610.5,501,500.64
2045773041,"2018-12-31",7,694.5,203,470.4
2049767272,"2019-01-02",1,1611.2,469,468.46
2049767272,"2019-01-02",2,1608.5,487,487.25
2049767272,"2019-01-02",3,1608.4,480,480.28
2049767272,"2019-01-02",4,1609.8,486,485.86
2049767272,"2019-01-02",5,1611,500,499.48
2049767272,"2019-01-02",6,1612.5,482,481.06
2049767272,"2019-01-02",7,408.5,116,457
2061333209,"2019-01-07",1,1611,466,465.52
2061333209,"2019-01-07",2,1608.6,461,461.21
2061333209,"2019-01-07",3,1609.8,487,486.86
2061333209,"2019-01-07",4,1611,495,494.49
2061333209,"2019-01-07",5,1609.3,473,473.01
2061333209,"2019-01-07",6,372.3,104,449.56
2065876427,"2019-01-09",1,1611.7,443,442.35
2065876427,"2019-01-09",2,1610,471,470.81
2065876427,"2019-01-09",3,1608.4,476,476.28
2065876427,"2019-01-09",4,1607.4,481,481.58
2065876427,"2019-01-09",5,1612.1,464,463.21
2065876427,"2019-01-09",6,569.4,160,452.22
2070360907,"2019-01-11",1,1610.2,440,439.76
2070360907,"2019-01-11",2,1610.8,464,463.58
2070360907,"2019-01-11",3,1607.6,477,477.52
2070360907,"2019-01-11",4,1613,486,484.9
2070360907,"2019-01-11",5,1606.9,498,498.76
2070360907,"2019-01-11",6,561.2,286,820.16
2072329290,"2019-01-12",1,1612,434,433.28
2072329290,"2019-01-12",2,1608,488,488.41
2072329290,"2019-01-12",3,1609.8,465,464.87
2072329290,"2019-01-12",4,1610.1,463,462.78
2072329290,"2019-01-12",5,1608.1,468,468.36
2072329290,"2019-01-12",6,1612.2,441,440.22
2072329290,"2019-01-12",7,946.3,253,430.27
2077413958,"2019-01-14",1,1611,456,455.53
2077413958,"2019-01-14",2,1608.5,474,474.25
2077413958,"2019-01-14",3,1611.3,478,477.42
2077413958,"2019-01-14",4,1607.1,473,473.66
2077413958,"2019-01-14",5,1610,452,451.81
2077413958,"2019-01-14",6,732.7,209,459.06
2081925653,"2019-01-16",1,1612.3,450,449.17
2081925653,"2019-01-16",2,1609.5,464,463.95
2081925653,"2019-01-16",3,1607.8,479,479.46
2081925653,"2019-01-16",4,1608.7,482,482.19
2081925653,"2019-01-16",5,1609.2,463,463.04
2081925653,"2019-01-16",6,869.8,238,440.36
2108379259,"2019-01-28",1,1611.5,475,474.36
2108379259,"2019-01-28",2,1609.8,493,492.86
2108379259,"2019-01-28",3,1606.9,460,460.7
2108379259,"2019-01-28",4,469.2,138,473.34
2118342964,"2019-02-02",1,1609.8,466,465.87
2118342964,"2019-02-02",2,1610.6,487,486.62
2118342964,"2019-02-02",3,1610.4,485,484.68
2118342964,"2019-02-02",4,870.8,261,482.36
2123067877,"2019-02-04",1,1610.7,482,481.59
2123067877,"2019-02-04",2,1610.2,490,489.74
2123067877,"2019-02-04",3,1607.2,497,497.66
2123067877,"2019-02-04",4,1612.8,459,458.02
2123067877,"2019-02-04",5,704.6,203,463.66
2127394500,"2019-02-06",1,1610.9,459,458.56
2127394500,"2019-02-06",2,1611,476,475.51
2127394500,"2019-02-06",3,1607.7,467,467.48
2127394500,"2019-02-06",4,1609.7,445,444.9
2127394500,"2019-02-06",5,596.7,167,450.41
2131657718,"2019-02-08",1,1610.8,462,461.58
2131657718,"2019-02-08",2,1609,482,482.1
2131657718,"2019-02-08",3,1611.5,480,479.36
2131657718,"2019-02-08",4,1606.3,487,487.92
2131657718,"2019-02-08",5,165.4,47,457.31
2135911812,"2019-02-10",1,1612.6,452,451.09
2135911812,"2019-02-10",2,1606.7,465,465.76
2135911812,"2019-02-10",3,1611.6,496,495.3
2135911812,"2019-02-10",4,1606.6,474,474.81
2135911812,"2019-02-10",5,1340.5,388,465.81
2140368850,"2019-02-12",1,1610.2,449,448.76
2140368850,"2019-02-12",2,1610.8,474,473.57
2140368850,"2019-02-12",3,1608.1,486,486.37
2140368850,"2019-02-12",4,1610,462,461.81
2140368850,"2019-02-12",5,1038.9,299,463.18
2147850354,"2019-02-14",1,1611.2,453,452.48
2147850354,"2019-02-14",2,1609.3,470,470.01
2147850354,"2019-02-14",3,1610.4,492,491.68
2147850354,"2019-02-14",4,1610.2,480,479.74
2147850354,"2019-02-14",5,1606.1,459,459.93
2147850354,"2019-02-14",6,296.5,83,450.51
2152452675,"2019-02-16",1,1610.9,457,456.56
2152452675,"2019-02-16",2,1609.8,472,471.87
2152452675,"2019-02-16",3,1608.5,471,471.25
2152452675,"2019-02-16",4,1609.7,471,470.89
2152452675,"2019-02-16",5,1611.1,470,469.49
2152452675,"2019-02-16",6,1194.2,333,448.76
2157176268,"2019-02-18",1,1611,474,473.51
2157176268,"2019-02-18",2,1610.5,477,476.66
2157176268,"2019-02-18",3,1607.4,487,487.59
2157176268,"2019-02-18",4,1608.7,489,489.19
2157176268,"2019-02-18",5,1611.6,466,465.35
2157176268,"2019-02-18",6,96.5,27,450.28
2161787063,"2019-02-20",1,1612.2,457,456.19
2161787063,"2019-02-20",2,1607.6,466,466.5
2161787063,"2019-02-20",3,1609.8,493,492.86
2161787063,"2019-02-20",4,1610.4,470,469.69
2161787063,"2019-02-20",5,1607.4,486,486.59
2161787063,"2019-02-20",6,1123.1,318,455.68
2166316973,"2019-02-22",1,1611.3,446,445.46
2166316973,"2019-02-22",2,1607.7,477,477.49
2166316973,"2019-02-22",3,1611.2,480,479.45
2166316973,"2019-02-22",4,1610.2,490,489.74
2166316973,"2019-02-22",5,1606.6,463,463.79
2166316973,"2019-02-22",6,1013.9,288,457.14
2170947704,"2019-02-24",1,1613.1,459,457.93
2170947704,"2019-02-24",2,1606.7,488,488.8
2170947704,"2019-02-24",3,1609.2,475,475.04
2170947704,"2019-02-24",4,1611.4,488,487.38
2170947704,"2019-02-24",5,1607.1,485,485.68
2170947704,"2019-02-24",6,1610.2,477,476.75
2170947704,"2019-02-24",7,984.3,277,452.9
2175965110,"2019-02-26",1,1610.1,461,460.78
2175965110,"2019-02-26",2,1609.8,470,469.87
2175965110,"2019-02-26",3,1611,469,468.52
2175965110,"2019-02-26",4,1608.6,492,492.23
2175965110,"2019-02-26",5,1611.7,471,470.31
2175965110,"2019-02-26",6,1605.2,495,496.28
2175965110,"2019-02-26",7,966,265,441.49
2180859835,"2019-02-28",1,1613.5,470,468.79
2180859835,"2019-02-28",2,1606.8,472,472.75
2180859835,"2019-02-28",3,1613.1,486,484.87
2180859835,"2019-02-28",4,1604.7,447,448.29
2180859835,"2019-02-28",5,695.3,202,467.55
2185333986,"2019-03-02",1,1610.5,450,449.68
2185333986,"2019-03-02",2,1609.5,454,453.95
2185333986,"2019-03-02",3,1611,468,467.52
2185333986,"2019-03-02",4,1609.1,470,470.07
2185333986,"2019-03-02",5,1609.9,493,492.83
2185333986,"2019-03-02",6,791.9,220,447.1
2190015326,"2019-03-04",1,1614.6,449,447.54
2190015326,"2019-03-04",2,1606.1,475,475.96
2190015326,"2019-03-04",3,1608.4,488,488.29
2190015326,"2019-03-04",4,1609.8,470,469.87
2190015326,"2019-03-04",5,1608,466,466.39
2190015326,"2019-03-04",6,1414.7,402,457.31
2194355684,"2019-03-06",1,1610.8,443,442.6
2194355684,"2019-03-06",2,1609.4,470,469.98
2194355684,"2019-03-06",3,1610.3,470,469.72
2194355684,"2019-03-06",4,1609.1,486,486.07
2194355684,"2019-03-06",5,1607.7,455,455.46
2194355684,"2019-03-06",6,963.9,264,440.78
2198489794,"2019-03-08",1,1612.3,444,443.18
2198489794,"2019-03-08",2,1606.4,480,480.88
2198489794,"2019-03-08",3,1610.6,489,488.62
2198489794,"2019-03-08",4,1610.4,488,487.68
2198489794,"2019-03-08",5,1607.9,463,463.41
2198489794,"2019-03-08",6,1108.5,310,450.06
2203033131,"2019-03-10",1,1611.7,456,455.33
2203033131,"2019-03-10",2,1608.8,490,490.16
2203033131,"2019-03-10",3,1610.2,469,468.75
2203033131,"2019-03-10",4,1449.9,404,448.43
2206537126,"2019-03-11",1,1609.4,462,461.98
2206537126,"2019-03-11",2,1610.1,469,468.78
2206537126,"2019-03-11",3,1609.7,492,491.89
2206537126,"2019-03-11",4,1610.1,501,500.76
2206537126,"2019-03-11",5,1107.9,317,460.48
2209989860,"2019-03-13",1,1611.7,456,455.33
2209989860,"2019-03-13",2,1608.7,468,468.19
2209989860,"2019-03-13",3,1609.4,476,475.98
2209989860,"2019-03-13",4,1607.8,482,482.46
2209989860,"2019-03-13",5,1610.7,474,473.6
2209989860,"2019-03-13",6,291.2,84,464.23
2214269198,"2019-03-15",1,1609.7,451,450.9
2214269198,"2019-03-15",2,1612.1,474,473.19
2214269198,"2019-03-15",3,1606.4,469,469.86
2214269198,"2019-03-15",4,1609.5,480,479.95
2214269198,"2019-03-15",5,1612.3,474,473.13
2214269198,"2019-03-15",6,1080.4,318,473.69
2218671233,"2019-03-17",1,1610.5,472,471.66
2218671233,"2019-03-17",2,1609,488,488.1
2218671233,"2019-03-17",3,1609.5,485,484.95
2218671233,"2019-03-17",4,1610.3,469,468.72
2218671233,"2019-03-17",5,1609.3,470,470.01
2218671233,"2019-03-17",6,1608.3,453,453.29
2218671233,"2019-03-17",7,61.1,18,474.11
2223658386,"2019-03-19",1,1612.6,454,453.08
2223658386,"2019-03-19",2,1606.9,473,473.72
2223658386,"2019-03-19",3,1611.2,481,480.44
2223658386,"2019-03-19",4,1607.5,465,465.53
2223658386,"2019-03-19",5,1611.1,461,460.5
2223658386,"2019-03-19",6,1608.3,461,461.3
2223658386,"2019-03-19",7,604.9,170,452.29
2228608993,"2019-03-21",1,1612.8,424,423.09
2228608993,"2019-03-21",2,1607.2,428,428.57
2228608993,"2019-03-21",3,1609.4,457,456.98
2228608993,"2019-03-21",4,1610.1,444,443.79
2228608993,"2019-03-21",5,1607.4,455,455.55
2228608993,"2019-03-21",6,1612.4,460,459.13
2228608993,"2019-03-21",7,1606.3,426,426.81
2228608993,"2019-03-21",8,320.6,86,431.7
2233217896,"2019-03-23",1,1609.9,431,430.85
2233217896,"2019-03-23",2,1610.9,429,428.58
2233217896,"2019-03-23",3,1610.7,438,437.63
2233217896,"2019-03-23",4,1607.9,443,443.4
2233217896,"2019-03-23",5,1610.1,461,460.78
2233217896,"2019-03-23",6,1609.5,464,463.95
2233217896,"2019-03-23",7,1607.7,444,444.45
2233217896,"2019-03-23",8,610.4,159,419.21
2238957221,"2019-03-25",1,1609.8,450,449.87
2238957221,"2019-03-25",2,1612.5,483,482.05
2238957221,"2019-03-25",3,1609.6,477,476.92
2238957221,"2019-03-25",4,1608,461,461.38
2238957221,"2019-03-25",5,1607.7,464,464.47
2238957221,"2019-03-25",6,1400.5,398,457.35
2243707945,"2019-03-27",1,1612.3,449,448.18
2243707945,"2019-03-27",2,1609.8,469,468.87
2243707945,"2019-03-27",3,1606.6,471,471.8
2243707945,"2019-03-27",4,1609.7,472,471.89
2243707945,"2019-03-27",5,1608.9,455,455.12
2243707945,"2019-03-27",6,1612,449,448.26
2243707945,"2019-03-27",7,128.9,36,449.47
2248612054,"2019-03-29",1,1610.2,426,425.77
2248612054,"2019-03-29",2,1609.3,446,446.01
2248612054,"2019-03-29",3,1610.9,453,452.56
2248612054,"2019-03-29",4,1607.8,467,467.45
2248612054,"2019-03-29",5,1610.7,459,458.61
2248612054,"2019-03-29",6,1607.3,447,447.57
2248612054,"2019-03-29",7,1109.8,299,433.59
2250965361,"2019-03-30",1,1613.2,441,439.94
2250965361,"2019-03-30",2,1607.6,444,444.48
2250965361,"2019-03-30",3,1608.4,450,450.26
2250965361,"2019-03-30",4,1609.7,448,447.9
2250965361,"2019-03-30",5,1609.8,451,450.87
2250965361,"2019-03-30",6,1610,423,422.83
2250965361,"2019-03-30",7,961,262,438.76
2256507005,"2019-04-01",1,1610.8,454,453.59
2256507005,"2019-04-01",2,1608.7,454,454.18
2256507005,"2019-04-01",3,1611.5,497,496.33
2256507005,"2019-04-01",4,1609.2,462,462.04
2256507005,"2019-04-01",5,1607.5,467,467.53
2256507005,"2019-04-01",6,1609.1,449,449.07
2256507005,"2019-04-01",7,403.4,104,414.9
2261368868,"2019-04-03",1,1610.7,455,454.62
2261368868,"2019-04-03",2,1609.9,479,478.83
2261368868,"2019-04-03",3,1611.8,495,494.24
2261368868,"2019-04-03",4,1605.6,484,485.13
2261368868,"2019-04-03",5,1610.9,495,494.52
2261368868,"2019-04-03",6,1610.7,465,464.61
2261368868,"2019-04-03",7,1018.6,301,475.57
2266826623,"2019-04-05",1,1610.3,451,450.73
2266826623,"2019-04-05",2,1610.3,483,482.71
2266826623,"2019-04-05",3,1607.9,486,486.44
2266826623,"2019-04-05",4,1612.2,478,477.15
2266826623,"2019-04-05",5,1606.8,448,448.71
2266826623,"2019-04-05",6,1067.7,303,456.71
2268196006,"2019-04-06",1,1610.9,452,451.56
2268196006,"2019-04-06",2,1609.4,483,482.98
2268196006,"2019-04-06",3,1610.7,463,462.61
2268196006,"2019-04-06",4,1609.5,462,461.95
2268196006,"2019-04-06",5,1609.6,443,442.93
2268196006,"2019-04-06",6,1608,446,446.37
2268196006,"2019-04-06",7,796.9,225,454.39
2273856343,"2019-04-08",1,1612.8,447,446.04
2273856343,"2019-04-08",2,1610.2,470,469.75
2273856343,"2019-04-08",3,1605.1,452,453.19
2273856343,"2019-04-08",4,1612.2,466,465.17
2273856343,"2019-04-08",5,1607,467,467.68
2273856343,"2019-04-08",6,1609.3,492,492.01
2273856343,"2019-04-08",7,963.3,279,466.11
2278686409,"2019-04-10",1,1610.7,457,456.61
2278686409,"2019-04-10",2,1610.7,453,452.62
2278686409,"2019-04-10",3,1609.1,460,460.07
2278686409,"2019-04-10",4,1610.1,481,480.77
2278686409,"2019-04-10",5,1606.5,476,476.84
2278686409,"2019-04-10",6,1611.6,468,467.34
2278686409,"2019-04-10",7,1092.3,303,446.42
2283498728,"2019-04-12",1,1611.2,452,451.48
2283498728,"2019-04-12",2,1609.3,473,473.01
2283498728,"2019-04-12",3,1608.7,474,474.19
2283498728,"2019-04-12",4,1608.5,477,477.25
2283498728,"2019-04-12",5,1609.3,449,449.01
2283498728,"2019-04-12",6,1610,454,453.81
2283498728,"2019-04-12",7,650.9,180,445.05
2285936327,"2019-04-13",1,1609.7,422,421.91
2285936327,"2019-04-13",2,1612.4,455,454.14
2285936327,"2019-04-13",3,1606.7,448,448.74
2285936327,"2019-04-13",4,1608.8,591,591.2
2285936327,"2019-04-13",5,1612.6,444,443.1
2285936327,"2019-04-13",6,1609.3,430,430.01
2285936327,"2019-04-13",7,1461.4,393,432.78
2290975626,"2019-04-15",1,1612.7,433,432.1
2290975626,"2019-04-15",2,1607.5,452,452.52
2290975626,"2019-04-15",3,1608.5,453,453.24
2290975626,"2019-04-15",4,1611.4,483,482.38
2290975626,"2019-04-15",5,1609.6,470,469.92
2290975626,"2019-04-15",6,1606.4,443,443.81
2290975626,"2019-04-15",7,1613.5,441,439.86
2290975626,"2019-04-15",8,23.6,6,409.15
2295860520,"2019-04-17",1,1612,427,426.3
2295860520,"2019-04-17",2,1607.6,460,460.5
2295860520,"2019-04-17",3,1609.5,465,464.95
2295860520,"2019-04-17",4,1610,475,474.81
2295860520,"2019-04-17",5,1610,450,449.82
2295860520,"2019-04-17",6,1607.4,439,439.53
2295860520,"2019-04-17",7,1204.7,327,436.83
2302806354,"2019-04-19",1,1610.6,445,444.65
2302806354,"2019-04-19",2,1610,464,463.81
2302806354,"2019-04-19",3,1609.7,468,467.9
2302806354,"2019-04-19",4,1609.5,478,477.95
2302806354,"2019-04-19",5,1610.1,465,464.78
2302806354,"2019-04-19",6,1610.1,437,436.79
2302806354,"2019-04-19",7,1169.1,313,430.86
2303641766,"2019-04-20",1,1610.3,453,452.73
2303641766,"2019-04-20",2,1610.3,454,453.73
2303641766,"2019-04-20",3,1609.1,460,460.07
2303641766,"2019-04-20",4,1609.1,464,464.07
2303641766,"2019-04-20",5,1611.1,475,474.48
2303641766,"2019-04-20",6,1609,505,505.11
2303641766,"2019-04-20",7,1606.8,458,458.72
2303641766,"2019-04-20",8,1080,286,426.18
2308976675,"2019-04-22",1,1613.5,437,435.87
2308976675,"2019-04-22",2,1606.9,449,449.68
2308976675,"2019-04-22",3,1609.4,458,457.98
2308976675,"2019-04-22",4,1609.6,463,462.93
2308976675,"2019-04-22",5,1610.5,468,467.66
2308976675,"2019-04-22",6,1607.6,467,467.51
2308976675,"2019-04-22",7,809.7,226,449.19
2314557609,"2019-04-24",1,1609.5,435,434.96
2314557609,"2019-04-24",2,1609.3,467,467.01
2314557609,"2019-04-24",3,1609.7,462,461.9
2314557609,"2019-04-24",4,1611,471,470.51
2314557609,"2019-04-24",5,1609.2,451,451.04
2314557609,"2019-04-24",6,1607.6,436,436.47
2314557609,"2019-04-24",7,1342.9,373,447.01
2319592909,"2019-04-26",1,1610.8,435,434.61
2319592909,"2019-04-26",2,1608.5,449,449.23
2319592909,"2019-04-26",3,1612,474,473.22
2319592909,"2019-04-26",4,1608.2,466,466.33
2319592909,"2019-04-26",5,1608.6,473,473.22
2319592909,"2019-04-26",6,1610.6,453,452.65
2319592909,"2019-04-26",7,1608,440,440.37
2319592909,"2019-04-26",8,413.8,117,455.03
2321787555,"2019-04-27",1,1610.7,454,453.62
2321787555,"2019-04-27",2,1609.3,464,464.01
2321787555,"2019-04-27",3,1610.8,477,476.57
2321787555,"2019-04-27",4,1607.6,475,475.51
2321787555,"2019-04-27",5,1611.6,495,494.31
2321787555,"2019-04-27",6,1609.4,460,459.98
2321787555,"2019-04-27",7,764.7,221,465.1
2327287909,"2019-04-29",1,1610.4,445,444.71
2327287909,"2019-04-29",2,1608.7,464,464.18
2327287909,"2019-04-29",3,1609.1,457,457.07
2327287909,"2019-04-29",4,1610.4,465,464.69
2327287909,"2019-04-29",5,1611.4,448,447.43
2327287909,"2019-04-29",6,1608.2,465,465.33
2327287909,"2019-04-29",7,1610.2,448,447.76
2327287909,"2019-04-29",8,817.1,225,443.15
2332214701,"2019-05-01",1,1611.1,448,447.51
2332214701,"2019-05-01",2,1609,471,471.1
2332214701,"2019-05-01",3,1608.8,490,490.16
2332214701,"2019-05-01",4,1610.9,495,494.52
2332214701,"2019-05-01",5,1609.2,480,480.04
2332214701,"2019-05-01",6,1607.8,500,500.48
2332214701,"2019-05-01",7,1610.9,461,460.55
2332214701,"2019-05-01",8,317.1,90,456.77
2337831938,"2019-05-03",1,1609.4,445,444.98
2337831938,"2019-05-03",2,1612.3,458,457.16
2337831938,"2019-05-03",3,1607.1,455,455.63
2337831938,"2019-05-03",4,1610.7,449,448.62
2337831938,"2019-05-03",5,1609.1,462,462.07
2337831938,"2019-05-03",6,1610.1,469,468.78
2337831938,"2019-05-03",7,1608.8,451,451.15
2337831938,"2019-05-03",8,966.7,259,431.18
2340012694,"2019-05-04",1,1611.3,439,438.47
2340012694,"2019-05-04",2,1607.9,463,463.41
2340012694,"2019-05-04",3,1609.6,451,450.93
2340012694,"2019-05-04",4,1609.5,461,460.95
2340012694,"2019-05-04",5,1609.1,485,485.07
2340012694,"2019-05-04",6,1610.5,459,458.67
2340012694,"2019-05-04",7,1609.5,459,458.95
2340012694,"2019-05-04",8,1357.5,404,478.95
2345832577,"2019-05-06",1,1613.8,460,458.73
2345832577,"2019-05-06",2,1605.3,481,482.21
2345832577,"2019-05-06",3,1609.1,484,484.07
2345832577,"2019-05-06",4,1609.6,490,489.92
2345832577,"2019-05-06",5,1609.9,472,471.84
2345832577,"2019-05-06",6,1611.3,471,470.43
2345832577,"2019-05-06",7,1607.8,473,473.45
2345832577,"2019-05-06",8,53.1,16,484.92
2350750041,"2019-05-08",1,1613.8,472,470.7
2350750041,"2019-05-08",2,1606.5,477,477.84
2350750041,"2019-05-08",3,1609.1,476,476.07
